objectid,radefect,radefectlocation,failure,impacttarget,consequence,riskrating,inspectionglobalid,globalid,createddate,failureimpact,workorderglobalid
5015672,No Visible Defect,Entire Tree,2.0,2.0,2.0,6.0,25B381B0-BBF2-4A7E-8772-D4F5E40F1291,8090E239-EBCA-480B-A5C2-D64C0359F0B9,2021-09-20 20:44:38.0000000,4.0,
5075377,Dead Wood,Branches,2.0,2.0,1.0,5.0,67176394-6AC6-4057-A7DD-55950CC2A47B,22D22236-7926-4E19-A35F-26F2E1AFAAEC,2021-09-23 15:09:54.0000000,4.0,
5103764,Weak Branch Unions,Branches,2.0,2.0,2.0,6.0,D7FDE2B5-6651-4B46-A9CB-635DD4FA3773,B678D002-CCB3-4A84-B466-08B93047823E,2021-09-29 11:10:11.0000000,4.0,
5171378,No Visible Defect,Entire Tree,1.0,3.0,2.0,6.0,975C9552-93E3-4BC1-922E-4E8D50568670,20F381C5-BE9D-4D44-952A-59620FCBF2BA,2021-10-05 17:12:49.0000000,4.0,
5070634,Root Problems,Roots,2.0,2.0,2.0,6.0,7B0905E3-287B-4099-A8F9-5244E0393A49,16D3197B-E5FE-4A42-8910-CD773490149F,2021-09-24 13:53:36.0000000,4.0,
5190230,Dead Wood,Branches,2.0,1.0,1.0,4.0,11A83E0D-ED17-418E-9125-998BC118A43B,95E92963-4235-43C3-8A98-832399CAA971,2021-10-07 18:44:14.0000000,3.0,
4874533,Dead Wood,Stem,2.0,2.0,2.0,6.0,F86B4E1B-CA9B-4929-9B70-FD293C27344A,E6AA4932-4583-494B-9577-9E809B547A1B,2021-09-06 12:47:51.0000000,4.0,
5096625,Weak Branch Unions,Branches,2.0,2.0,2.0,6.0,50E5ED04-50EE-4040-A4B1-D903FDA1FE25,D51CBFF9-3B6B-4BD7-B41B-D2C59DE0747B,2021-09-28 13:36:00.0000000,4.0,
5047159,Decay,Stem,1.0,2.0,3.0,6.0,F3B72AD1-AB5B-4134-9321-A5C5BB70D3C3,54EC251D-E55A-4161-B7B6-E5F27B0A724F,2021-09-22 18:17:04.0000000,3.0,
4888811,Dead Wood,Branches,2.0,3.0,2.0,7.0,8BC34F5F-BD1B-4FB6-8E56-16AE6FA17D73,16098A60-CDAE-4C41-A85C-2A587FE9637C,2021-09-07 19:29:34.0000000,5.0,
5168982,Root Problems,Roots,2.0,2.0,2.0,6.0,B8C077D5-A2A8-48E9-8C20-93D6C850648E,C6498E68-8FAB-4D2B-B254-8E79D246EA15,2021-10-05 14:39:39.0000000,4.0,
5060269,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,0123696A-6513-4A0F-81C1-636CC667539B,1A87C248-A59B-418D-BE97-3897FDF49683,2021-09-23 16:14:08.0000000,4.0,
5089655,Weak Branch Unions,Branches,1.0,4.0,2.0,7.0,3C4D9B8A-6CB2-496B-B079-16C3E8A91B4F,E70B6070-F0CD-42DF-9218-E061DEF94B73,2021-09-27 15:19:12.0000000,5.0,65CCCE5B-FC45-43A8-97B3-AC013DDAFD2F
5121743,Cankers,Stem,2.0,3.0,3.0,8.0,A4EB9EF8-6273-4439-862F-7EB2236EF042,F2318527-792E-4503-98F3-5AAB89991436,2021-09-29 21:05:59.0000000,5.0,
5186486,Poor Tree Architecture,Stem,2.0,3.0,3.0,8.0,BCF69A21-D782-4B63-882C-06F00A9A2DE7,BA4397AF-C59C-4AB8-9478-9145E35ABD11,2021-10-07 12:11:23.0000000,5.0,
4933365,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,FB88328B-DB70-4C35-B13E-907EAABAA55E,33E0F8CD-43F1-4C29-BF2D-D55BFF911F05,2021-09-10 16:12:47.0000000,4.0,
5199596,Dead Wood,Branches,2.0,2.0,1.0,5.0,C7D0C7A3-9CA8-4881-B8CF-24686DA7FDD6,E7CEC2E2-D4CD-45EB-ABBD-781A7B661761,2021-10-08 16:21:10.0000000,4.0,
4883899,Decay,Branches,2.0,3.0,3.0,8.0,A96B3E55-DCE9-46B9-9AD5-F437A456F86B,5E14B30A-E4F8-4950-B729-DB1B29004D6D,2021-09-07 13:52:15.0000000,5.0,04A6AA12-72FA-439F-87B8-D0083A0503F7
5162596,Poor Tree Architecture,Stem,2.0,2.0,2.0,6.0,8AD79B62-5BF3-4660-B090-971E0D1B2A7A,D00C8558-DC43-4D6B-81C8-06E534319D84,2021-10-04 13:38:22.0000000,4.0,
5112377,No Visible Defect,Entire Tree,1.0,2.0,2.0,5.0,34EEAEB4-D7CA-4CEB-B5D8-BA5828D33FAA,FA80FB87-F3E7-4E58-9F6C-1815EB1C0F97,2021-09-29 15:21:54.0000000,3.0,
4992781,Dead Wood,Branches,2.0,3.0,2.0,7.0,C0A83BFB-147D-4328-9C07-796F8F5E2F1F,9B099ADC-85E3-4510-BF74-89E927AFB40E,2021-09-16 15:40:38.0000000,5.0,E722417E-02C4-4678-AC4C-D8F30CC8C6C7
5202865,Root Problems,Roots,2.0,2.0,2.0,6.0,11499161-E37B-4D02-BF9A-984A1F45A51F,6961FF03-06E5-4972-9803-63B235851F96,2021-10-08 17:06:08.0000000,4.0,
5197953,Root Problems,Roots,2.0,2.0,2.0,6.0,9AF00A3E-A101-4867-9711-8684BA8D67DA,0B3B73EC-A43D-4347-9416-27C932B8011C,2021-10-08 15:02:59.0000000,4.0,
4994882,Decay,Stem,2.0,2.0,3.0,7.0,3F7D1C9C-AB19-460C-A1C6-B67AC57D3ECC,264C84DC-8268-418A-AFFF-E48826F6E439,2021-09-16 14:17:56.0000000,4.0,
4986226,Root Problems,Root Flare,2.0,2.0,1.0,5.0,3754045A-A567-4DFB-BBC8-D48B87F736A8,66F2A363-E42C-44E5-A60A-7B1B7622DE27,2021-09-15 18:05:36.0000000,4.0,
4989970,Dead Wood,Branches,2.0,2.0,2.0,6.0,7325F73C-D6F4-49E2-A8AC-6E5336D01C49,8076F1D4-B526-422D-9C55-E1DE3D35EF37,2021-09-16 06:35:02.0000000,4.0,
5013090,Dead Wood,Stem,2.0,2.0,3.0,7.0,46BA444A-8578-4596-A57B-2FDA4222C1A0,AB207E80-750F-45D6-887E-AE3E26D0E7D7,2021-09-20 16:53:00.0000000,4.0,4A06710A-BA11-4BE0-BB21-29EB9B0C206B
5188129,Decay,Branches,1.0,2.0,3.0,6.0,B1D0CBC5-2390-44B5-BD9C-461BDE4EB6C5,424938C3-BDBE-4D0C-995C-AA24F58A4DA0,2021-10-07 14:51:59.0000000,3.0,
5093356,Weak Branch Unions,Branches,2.0,2.0,2.0,6.0,C02608F5-F5D5-45D8-A09A-C9003BE0F4DD,0C386183-3492-4322-B56F-A1E025098BF4,2021-09-27 20:22:57.0000000,4.0,
5002021,Dead Wood,Branches,2.0,2.0,2.0,6.0,6A440D17-DEC8-41AF-AAAF-D55F41F324B7,8EC1643A-56EC-4AAF-93F1-D0E7D9276F7A,2021-09-17 16:48:48.0000000,4.0,
5128653,Weak Branch Unions,Branches,2.0,3.0,2.0,7.0,7F555DA0-ED9B-44AF-A049-8304C00A2985,816EE76A-5B42-4A5E-8712-DC9866148932,2021-09-30 14:59:23.0000000,5.0,
4988284,Decay,Stem,2.0,3.0,3.0,8.0,B63B6A3B-81D4-4B00-A50E-B99F6B8A1912,8C088E13-94CC-441C-99BE-C24E4C2F939C,2021-09-16 13:23:40.0000000,5.0,
5133625,Dead Wood,Branches,2.0,3.0,3.0,8.0,3E62D3CC-46F9-431C-A895-55ABBE65DE18,9ABC3973-BE80-47E5-AE34-9F728413F2AD,2021-09-30 18:03:45.0000000,5.0,
4976445,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,5989E099-9740-46AB-AFC5-BFF5FF43B685,7A3131EB-4BDD-445F-B1C9-92B350ACB6EF,2021-09-15 14:27:32.0000000,4.0,
5131567,Decay,Stem,2.0,3.0,3.0,8.0,9E38FED2-331D-48F0-9038-C01D64F41BF9,0A4066E1-4E1A-4EE9-BCF3-C6C8BC308BD3,2021-09-30 16:34:46.0000000,5.0,
4955197,Dead Wood,Branches,2.0,2.0,2.0,6.0,AA90BDF7-F64C-49C8-B37B-1C205A3D7264,1F733E56-FF02-47DF-B72F-D29EF8E6A97F,2021-09-13 17:35:26.0000000,4.0,
5171793,Dead Wood,Branches,1.0,3.0,2.0,6.0,D37964E7-7331-4684-B329-8989CCD823CF,E8EB4AEE-A8BB-4F3C-8450-9345690BC495,2021-10-05 15:38:11.0000000,4.0,
4994839,Dead Wood,Branches,4.0,2.0,3.0,9.0,7073B282-5D74-4ED0-9DCF-62742CFC7169,6AF78C73-5D2A-4E01-9A94-D4F392C041F1,2021-09-16 16:40:13.0000000,6.0,D51ACA66-D49C-45A5-A424-1FC136D4842D
5193871,Dead Wood,Branches,3.0,2.0,3.0,8.0,6A35EB00-7F86-43C8-97CE-27DA0FD8A872,CB17DB05-98F0-427B-B3C6-B396F34EE40E,2021-10-07 18:03:24.0000000,5.0,
4930723,Dead Wood,Stem,2.0,2.0,2.0,6.0,4295D6A1-C24D-40D5-B819-58E8A1EDB893,BCD4F98E-BB25-42BB-A50B-7682F1E40AE5,2021-09-10 15:16:04.0000000,4.0,
5001165,Dead Wood,Branches,3.0,2.0,2.0,7.0,AA1DCF6A-94EF-4D8F-9007-0A9DBE0AC4CC,979BFA93-50A6-4D3F-BE56-83E9F4DE0BAC,2021-09-17 11:39:23.0000000,5.0,
4998294,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,2FDEDC41-1071-4A79-A873-6049611D5977,DE072AF4-949E-4532-81D6-CE1CD91BEEE8,2021-09-17 12:57:30.0000000,4.0,
5205278,Dead Wood,Branches,2.0,2.0,1.0,5.0,60B7E6F0-8AC7-4F51-ACC9-9036ABBCB816,079B6268-8E2C-4638-95B7-DA9DF1E24D1B,2021-10-08 18:55:25.0000000,4.0,
5010219,Cracks,Stem,2.0,2.0,2.0,6.0,14036650-DCD1-4F46-93C9-D913CFD3E60A,136B5393-FDDA-405E-9317-E215DB6CC016,2021-09-20 14:19:04.0000000,4.0,
5191856,Dead Wood,Branches,2.0,3.0,3.0,8.0,22AD66CD-82E4-4285-833C-C05766DFCD96,6D335794-5258-44A9-AC64-EB0C44D6C193,2021-10-07 14:25:15.0000000,5.0,EB6326E5-E58B-4C31-A1F9-3E8323458FBE
4892910,Dead Wood,Branches,2.0,2.0,2.0,6.0,1D3CD118-21E5-4086-9FF9-59B398631137,663EF7FF-93CF-4A95-9007-3EC20833D1CD,2021-09-08 14:02:53.0000000,4.0,
5114375,Dead Wood,Branches,1.0,2.0,2.0,5.0,A899930F-F2B9-4B49-B599-26433ADC5E1A,D83B0848-A441-4219-AA6E-652F25A4456D,2021-09-29 17:25:13.0000000,3.0,
4924294,Dead Wood,Branches,2.0,2.0,1.0,5.0,BC6C109B-6C6B-4FDC-97C3-C427252C424D,24C164E0-1F08-4905-9B1E-A694492B541F,2021-09-09 20:49:52.0000000,4.0,
4994467,Dead Wood,Branches,2.0,2.0,2.0,6.0,047D6238-C62B-4859-B719-3A0976E5867A,21CBBE77-C23C-4160-9699-1D004A3BB8F3,2021-09-16 16:48:32.0000000,4.0,
5043120,Dead Wood,Branches,2.0,1.0,2.0,5.0,82BB3176-FA88-4330-9247-E15215DE7848,31071263-6FFB-480D-A5C6-E05C1DA622E8,2021-09-22 15:40:39.0000000,3.0,
5022413,Dead Wood,Branches,4.0,2.0,1.0,7.0,99F86F91-CF9B-4C5E-96BB-71FC1C59D447,A1D97D5C-7606-4253-B8AF-C10FBA56C587,2021-09-21 15:58:47.0000000,6.0,
5077790,Decay,Stem,2.0,4.0,2.0,8.0,A106505F-0B29-4413-BE4A-00BE30979760,D2525B75-0012-4EF5-9B08-36BB041BD8F0,2021-09-24 17:03:40.0000000,6.0,
4989512,Poor Tree Architecture,Branches,1.0,1.0,1.0,3.0,1FCA7A23-C343-4E02-89C3-657DF4E1312D,958B0171-55A2-4E47-B4C0-E44FEC9E8CE8,2021-09-16 12:46:39.0000000,2.0,
4954739,Dead Wood,Branches,2.0,2.0,3.0,7.0,08298998-9594-44E6-804B-AF6910D84827,335AB893-68A9-434E-B272-5F2F732A68E2,2021-09-13 18:15:04.0000000,4.0,
4984998,Dead Wood,Branches,2.0,2.0,1.0,5.0,921F4B36-2510-4A8D-86A9-4C0165F72ED5,F232B397-D4C0-44D2-B8F6-8DF663C802F0,2021-09-15 20:30:07.0000000,4.0,
5172208,Dead Wood,Branches,1.0,2.0,2.0,5.0,FF8651F3-9660-47EF-AC7D-50DDF6A9CF67,48B52537-72CA-4436-B8EB-B77003FC6EEF,2021-10-05 11:26:17.0000000,3.0,
5040249,Root Problems,Roots,2.0,2.0,2.0,6.0,83BD0419-CCCB-4D0E-8AD7-55BDBE5B8E95,A4C05FBC-464A-46E7-B5F0-84F5FE18B90A,2021-09-22 12:35:11.0000000,4.0,
5015715,Dead Wood,Branches,2.0,1.0,2.0,5.0,4E52FF08-9752-4762-B2B8-B6118BB24974,2011FF5F-7C6B-4172-9E97-1C88AE936EC2,2021-09-20 17:37:26.0000000,3.0,
4922525,Dead Wood,Branches,1.0,1.0,2.0,4.0,867AC033-64F5-4DDF-BABD-8EB87842F18B,014E7012-ADF1-4202-AC10-F1E793A44A37,2021-09-09 20:40:58.0000000,2.0,
5187714,Cracks,Branches,3.0,3.0,3.0,9.0,B02404F1-BDC7-49B4-9D8E-DA8A42603A64,4B319E34-2999-45FB-9496-A6CFA40232E7,2021-10-07 17:00:15.0000000,6.0,EC4A6784-6B55-4085-BFA1-A7A4C5290703
4990783,Dead Wood,Branches,2.0,2.0,2.0,6.0,B7ADA3B7-9E1B-4C18-999D-359CA3ADFCC6,64E2C9BC-4FAA-4656-A01D-D5FDB10752AE,2021-09-16 15:19:54.0000000,4.0,
5021998,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,3C598505-8B90-4174-B9B6-20B7B4319DEF,DF3991C0-6305-490D-B9DA-D90F9E5E74C4,2021-09-21 15:44:02.0000000,4.0,
5142178,Dead Wood,Branches,2.0,3.0,2.0,7.0,E5BAC5C5-7EFA-44D2-9C78-875ADFC1D37B,7BBA60EB-FB17-42F0-A6C2-1BD0A4937DF9,2021-10-01 15:56:09.0000000,5.0,
4877802,Decay,Stem,2.0,3.0,3.0,8.0,A75D35B5-0243-456C-802A-C08EF86D2A8F,A35DD34B-E5F6-46EB-95A8-596695D928D5,2021-09-02 18:02:23.0000000,5.0,121D0A17-D172-498A-A40B-DCE71BB1EEDE
5049157,Dead Wood,Branches,4.0,2.0,1.0,7.0,D3F22727-76DE-44A3-9B90-5BA486432C0C,D38533B4-CB98-4844-A4FE-7F8AEAA98182,2021-09-22 15:46:14.0000000,6.0,
4975987,Poor Tree Architecture,Branches,2.0,2.0,2.0,6.0,9E7F7BA5-7A04-401E-8EF7-9638740869EB,3536D41A-09B9-4994-8712-C0BC8A5EE681,2021-09-15 12:55:01.0000000,4.0,
4909203,No Visible Defect,Entire Tree,1.0,2.0,1.0,4.0,14BCA178-3305-45DE-87F1-8B23565711B9,5512984C-B597-41AC-AC64-20BA8570FB3C,2021-09-09 12:56:07.0000000,3.0,
5059811,No Visible Defect,Entire Tree,1.0,2.0,2.0,5.0,C257436B-2CA0-4EEB-8F81-0705BE21A49D,3ABB48C8-1DF5-4570-B281-BF6443DBDB06,2021-09-23 14:44:23.0000000,3.0,
4984228,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,CC387423-3FEC-4590-BB09-B7AC222FF228,5FB3DC26-EA8F-4F58-BF2A-B778F7CA2CDD,2021-09-15 18:07:57.0000000,2.0,
5053359,Root Problems,Root Flare,2.0,2.0,2.0,6.0,FF9CC046-D656-4682-B01D-7FBCF0847BB0,48698897-85B2-4338-94EE-25DDCDC73295,2021-09-22 15:25:27.0000000,4.0,
5168152,Decay,Branches,3.0,1.0,4.0,8.0,6E6EE8ED-984B-4F49-8B7F-64CF861A0714,A71E1A01-F765-4264-9BF6-21A952581B9A,2021-10-05 14:35:57.0000000,4.0,65CAE8F6-67D1-46FD-8555-2B4878834A37
5053774,Dead Wood,Branches,2.0,2.0,2.0,6.0,5A08889D-3EC3-4EE7-85D6-7383F879A542,53EEDA4C-EA08-4C03-9976-02A270764D4C,2021-09-22 17:56:56.0000000,4.0,
5061912,Cracks,Stem,2.0,2.0,3.0,7.0,28462761-263A-4C8F-8E4B-9A9ED6C6DD97,3904022F-161E-4CDE-9D83-B33524C6DAA4,2021-09-23 17:14:17.0000000,4.0,
4909601,Dead Wood,Branches,1.0,1.0,1.0,3.0,7577585C-6E21-47EE-B87B-19CE4BFE885D,F857B48A-CACB-43C5-A594-A078A95C13F2,2021-09-09 14:29:04.0000000,2.0,
4922940,Dead Wood,Branches,2.0,3.0,2.0,7.0,1BB1C917-BB2D-4E97-A57C-05918826B53C,68017C45-1B06-4292-87B8-91AC5902DB3E,2021-09-09 20:58:29.0000000,5.0,
5202925,Decay,Branches,2.0,2.0,2.0,6.0,411ED229-9587-4EE8-89B5-97907F03AD52,3895E226-9FE1-488F-91D8-6B0B0276AACF,2021-10-08 16:00:25.0000000,4.0,
5036150,Poor Tree Architecture,Stem,3.0,4.0,3.0,10.0,0D719F59-8D61-462F-BB50-CC2A76AB8C99,1322ED8D-5B37-4C7D-A519-A76899E05488,2021-09-22 16:46:00.0000000,7.0,026F9965-4E14-4DEB-80AE-9B3E90515E42
5184445,Dead Wood,Branches,2.0,2.0,2.0,6.0,A4B245D9-F67A-4C41-A1C5-CD7E20549758,77A8954A-7007-4A21-8D82-B9BE41F86FFF,2021-10-07 13:57:15.0000000,4.0,
5036565,Dead Wood,Branches,3.0,2.0,1.0,6.0,43F0C76D-9458-45FE-9620-0733BCEF4C8F,CA1471FD-9035-4708-A8FE-E1A0B545BDC4,2021-09-21 16:58:22.0000000,5.0,
4997464,No Visible Defect,Entire Tree,1.0,2.0,2.0,5.0,B11BEC9E-6A30-4104-BFC1-61270AA37306,95FAADED-5376-4F66-B1CC-DF43697E70EF,2021-09-17 12:40:47.0000000,3.0,
4956027,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,C1B2734E-D711-4692-B1F3-B76A92A1D7B4,E076ABA8-6F43-4460-B417-948F5BEC5E2D,2021-09-14 12:49:41.0000000,4.0,
5173539,Cankers,Stem,2.0,2.0,3.0,7.0,B4BDD2B4-A24F-4B8B-8CFD-021B513BB18A,2F736CE7-8850-4C85-A436-1FD6C173CCEE,2021-10-05 18:04:24.0000000,4.0,
5070694,Dead Wood,Branches,2.0,2.0,2.0,6.0,4B1EF3B7-63C6-41F2-915C-ADC683212D06,E5E7728C-7F90-4A08-9C72-FF8EADE274F1,2021-09-24 14:54:33.0000000,4.0,
4920484,Dead Wood,Branches,2.0,3.0,3.0,8.0,BC9B6E50-62A4-43B4-97AF-F71CA86DE711,671F226B-4CA7-4B07-97BD-274C8B1FED8B,2021-09-09 17:55:00.0000000,5.0,
5000750,Dead Wood,Branches,3.0,3.0,2.0,8.0,7C495EAF-5405-4100-9A4F-AD0EE9408DA2,2E387DE9-A5AA-4309-9607-708EEC97E008,2021-09-17 16:27:31.0000000,6.0,90945B6C-89DA-4E9B-BE33-B221B6CC080A
5009406,Poor Tree Architecture,Stem,2.0,2.0,3.0,7.0,CD81A176-520A-4106-9E96-B2F0B2494AE1,D2E1BF80-5712-451B-A54D-C11D35F8D1D9,2021-09-20 13:52:14.0000000,4.0,E20B78F3-D985-45CA-8E60-3293218EC143
5041434,Decay,Stem,1.0,2.0,3.0,6.0,4AD6CE35-7760-4EDB-B577-E00C7A5D0BC0,CB45B281-4785-426B-896A-7FC1369C0483,2021-09-22 14:44:24.0000000,3.0,
5187316,Weak Branch Unions,Branches,1.0,4.0,2.0,7.0,AE213FD7-976B-4056-8107-B9112373374B,9F24314E-9996-461D-81C9-4FB4A91B4894,2021-10-07 14:47:01.0000000,5.0,
5057398,Decay,Stem,2.0,2.0,2.0,6.0,B182CEAC-CE6D-4243-A357-E0070097D621,934A6A93-4D1F-47FB-9814-8F2129D64F96,2021-09-23 13:43:27.0000000,4.0,
4892495,No Visible Defect,Entire Tree,2.0,1.0,1.0,4.0,BE68FB6D-FC5B-4A01-BDFE-0D68A1F26CC1,F13F96A2-134D-43BA-AC24-746D237744D5,2021-09-08 13:59:44.0000000,3.0,
5089715,Dead Wood,Branches,2.0,1.0,2.0,5.0,56C9D9F4-D9AA-48A7-BC3E-B76D5878CAC2,91B49CB8-43C3-41CA-B5D8-6AF708622AE1,2021-09-27 16:23:53.0000000,3.0,
5197140,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,880B39C9-D48E-48A1-9E19-A4AF677A352A,EBA62689-8A20-4988-AC4E-5156C152B989,2021-10-08 13:58:24.0000000,2.0,
4933720,Dead Wood,Stem,2.0,3.0,3.0,8.0,8439290B-DA59-4072-BA92-AB5EB262420A,4D373164-164D-449D-A861-87678411CA84,2021-09-10 17:32:48.0000000,5.0,
5074192,Dead Wood,Branches,3.0,2.0,1.0,6.0,E535B154-405C-4CC7-BB72-2D07953EAA83,78E31E4A-F662-4858-A67E-439FC4B55537,2021-09-24 14:48:21.0000000,5.0,
5049572,Dead Wood,Branches,2.0,2.0,1.0,5.0,6E1658DC-5656-4CA4-BD3B-83F6796D5B64,54360081-1DB8-40A7-9082-8C0101C932D2,2021-09-22 18:55:46.0000000,4.0,
5002081,Cankers,Stem,2.0,3.0,3.0,8.0,2E4AEAC5-6224-4139-B2FF-C617BB6DD6EF,1FA9D5C3-4FF1-4594-8264-4A66704C0FC6,2021-09-17 15:58:39.0000000,5.0,
5015858,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,BAFD9E39-9024-4A2B-B0EE-3D3172276692,5A46A656-6D54-4A97-BE4F-2C632A0CD845,2021-09-21 10:00:32.0000000,2.0,
5059396,Decay,Stem,3.0,1.0,3.0,7.0,7C19540E-1B84-4CBA-8577-876EB25C6768,FB95DA16-A740-40E1-BBCF-8099D163EC68,2021-09-23 15:14:26.0000000,4.0,
5083930,Dead Wood,Branches,1.0,3.0,2.0,6.0,DB500B45-AF3F-40ED-992C-E894B8984127,D7DB4BC6-41E9-48A9-9874-7284549C7EC9,2021-09-24 17:55:44.0000000,4.0,
5192686,Dead Wood,Branches,1.0,1.0,1.0,3.0,C533B062-4645-46A0-B39C-3EE0982FBDE0,141AADD1-1F07-41C6-8BD4-15E848C36501,2021-10-07 20:37:24.0000000,2.0,
5084345,Decay,Stem,3.0,4.0,3.0,10.0,B68C42F9-D3AC-487E-8BBE-1EE490812898,CAF8CE33-0C21-4426-8333-05B1F437EBC8,2021-09-27 14:19:00.0000000,7.0,7B94CF2B-7FC3-4459-9D01-3AEF618F4504
4935821,Dead Wood,Branches,2.0,3.0,3.0,8.0,63930CE4-242C-43F6-9429-B1D1943187EE,1D2B2ADD-4965-4CCC-82C2-1DF74C0A69CE,2021-09-10 20:43:32.0000000,5.0,
4940149,Decay,Root Flare,3.0,3.0,3.0,9.0,4EAFCAF7-13FC-4FD1-B619-8B88B0CF0F39,3B43B266-6DE4-4E4F-93EA-30A433B4BBF4,2021-09-13 13:25:42.0000000,6.0,
4973448,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,24282DB1-1832-4D8D-9B49-3E1698FCA1A7,40A47FF7-42CD-45A2-9E8B-802A9D8A0242,2021-09-14 18:26:46.0000000,2.0,
4960879,Dead Wood,Branches,2.0,2.0,1.0,5.0,71ABABF9-7AA3-4A94-A4D8-BFF8BF96867B,2482F5B8-3FD2-4756-85ED-4F2989C3ADA0,2021-09-14 13:36:51.0000000,4.0,
5122098,Dead Wood,Branches,2.0,3.0,3.0,8.0,0A683983-7B15-4348-8DD6-DD93149423F2,DCB7F362-E09E-4BCC-BAD1-BDE0B7DAB6E3,2021-09-30 06:42:25.0000000,5.0,
4905502,Weak Branch Unions,Branches,2.0,3.0,2.0,7.0,22B9A51E-6EBF-4D1D-88DC-26A700B31DA1,3D38D92E-50B4-4D6F-A6D2-B44059509894,2021-09-09 03:11:03.0000000,5.0,
5095440,No Visible Defect,Entire Tree,1.0,2.0,2.0,5.0,68C010F2-B2D5-4A6C-831D-8D2BA3470A94,5BB48BB7-0FC2-4ECC-8363-DF0A61195CA2,2021-09-27 18:05:23.0000000,3.0,
4879800,Dead Wood,Branches,2.0,2.0,1.0,5.0,A5E1BE1D-2A58-45D1-BD4A-34620F748BC1,99E92C62-2565-4B71-8D77-20B99AC3FD75,2021-09-07 13:57:53.0000000,4.0,
5119745,Dead Wood,Branches,2.0,1.0,2.0,5.0,4422EBBA-8F3A-4F7D-BD3E-A1B2A8399308,96F08F0F-1F5B-4846-82DF-7F0D9FC3AAA5,2021-09-29 17:19:56.0000000,3.0,
4881901,Dead Wood,Branches,2.0,1.0,2.0,5.0,5B8C35D9-2188-4D60-8A1B-BDA4732F22F7,B50B0867-5D8B-4BF3-A06C-04E7705DDA3B,2021-09-07 16:07:02.0000000,3.0,
5108321,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,AD4F13D3-BFAA-47E1-B0B8-BD285D4250F4,81F54C68-F2FC-45C3-8299-630CE39358D4,2021-09-29 13:49:40.0000000,4.0,
4949472,Dead Wood,Branches,2.0,3.0,1.0,6.0,3A9441B3-21C8-4CD7-86A9-EB882FC453C2,292A9543-D10F-461C-BD4C-FA856416C96F,2021-09-13 14:05:22.0000000,5.0,
4905044,Dead Wood,Branches,2.0,2.0,1.0,5.0,0394113D-A5A0-4927-8DDE-C3FBDDA8145B,9F08DA40-EC51-41CD-A1B5-9D7E05BEC719,2021-09-08 19:21:01.0000000,4.0,
5036980,Dead Wood,Branches,1.0,3.0,2.0,6.0,35FF0BE2-F23F-44C8-BEBB-F08990942C42,F85520AE-85B5-4341-8F4F-F112BAE5E12E,2021-09-22 13:28:16.0000000,4.0,
5093754,Weak Branch Unions,Branches,2.0,3.0,2.0,7.0,B3213B8D-9B5E-4318-870C-B59DA672861F,6F4A312E-01FE-4D2A-AB91-C55261F0D3BD,2021-09-27 19:27:34.0000000,5.0,
5001666,Dead Wood,Branches,2.0,2.0,1.0,5.0,5DDDCBE6-570C-47BB-A092-E13B01B79C50,0BAB9E89-BB04-4701-8885-14420576BBC8,2021-09-17 16:44:38.0000000,4.0,
4999565,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,062A82B2-D339-4A15-8725-5FF8B529FEB4,1AABD12E-03CB-4E21-90F5-B11E22B8D9B0,2021-09-17 15:39:32.0000000,2.0,
5131710,Dead Wood,Branches,2.0,3.0,2.0,7.0,D81D429A-146C-4AA3-9359-AAE3943085D6,33B13FA3-DC0A-4585-B580-A17BC19B07F1,2021-09-30 12:14:14.0000000,5.0,8C6D11A2-847A-4114-8D72-4111BB3D988E
5026097,Decay,Branches,2.0,2.0,4.0,8.0,E3F29F20-D8F6-4323-B588-363BCC0D199F,4ABCFBED-17E1-44BE-BBD7-1BE6AB773D32,2021-09-21 18:12:38.0000000,4.0,0D23C345-BFCE-4D19-ACDD-281A39009A71
5177392,Root Problems,Roots,2.0,2.0,2.0,6.0,D22DC1FC-DB32-425C-A129-8687E195C357,4A344FF5-E063-4926-A9F2-597A1D87DD2C,2021-10-06 14:17:13.0000000,4.0,
4927497,Weak Branch Unions,Branches,2.0,3.0,2.0,7.0,1F1C98AA-FB5E-4034-95BE-F561D0651561,7C722FFC-F5EB-43C2-8829-FFF9E0C423AE,2021-09-10 14:04:03.0000000,5.0,
5002894,Cracks,Stem,2.0,2.0,4.0,8.0,C7A206D3-8A2E-41DD-AA7D-B135CBA912E0,A63A9B2E-16D8-4DA1-8B65-2E1484B83512,2021-09-17 15:26:13.0000000,4.0,
